X1,Y1,X2,Y2,Confidence,Object,Count
185.4827312522191,201.77009664123864,254.23251408491893,238.87133680504746,0.7474489212036133,battery,0
185.41661281849235,201.82373087677166,254.15465578513525,238.91196387371514,0.7160797119140625,battery,0
185.34634504450008,201.92549916641318,254.01736848094652,238.85183307211148,0.7550455927848816,battery,0
185.2863469607266,202.02788172431985,253.91420181859826,238.98438821574325,0.7485512495040894,battery,0
185.20887782606644,202.07652478549977,253.7757730894749,239.1039342201763,0.7623113393783569,battery,0
185.20640577094338,202.30571081804285,253.64171650079214,239.2177004474905,0.7576631307601929,battery,0
185.15556342013966,202.42498828255657,253.58035684658748,239.30517743321792,0.7729684114456177,battery,0
185.08362582628075,202.65325952213766,253.46708119428985,239.42208944903084,0.800925612449646,battery,0
185.04380418511303,202.69643414339305,253.39445215720352,239.4105457621131,0.8011030554771423,battery,0
185.0032482229276,202.73465353409887,253.337294132801,239.43362065937686,0.7985328435897827,battery,0
184.94448757581927,202.8599186249596,253.16848684911534,239.35660372568452,0.8066170811653137,battery,0
184.88207960333932,202.92874623874934,253.05770076098344,239.46039872563523,0.8104006052017212,battery,0
184.82583594424779,202.9339394645895,252.96140653283547,239.45836403566918,0.8103629350662231,battery,0
184.76477038911608,202.91721082116194,252.91742506817553,239.50441242554945,0.8077201247215271,battery,0
184.69621270920646,202.96020758343252,252.88670630850183,239.48062265564582,0.7978633642196655,battery,0
184.6867446602673,203.0052579054858,252.84748218257124,239.4393393429596,0.7869851589202881,battery,0
184.5976295322821,203.08774247813352,252.8487822900161,239.4785579161087,0.7967867851257324,battery,0
184.49607276174652,202.86541970098082,252.78751217772287,239.37980477592544,0.7753286361694336,battery,0
184.37360095606857,202.83660236758027,252.7673065039005,239.40499790798225,0.768339216709137,battery,0
184.34506463819054,203.0283246823253,252.75640258056353,239.30009416883487,0.7711402177810669,battery,0
184.30927395727886,203.01409367661188,252.7567031823716,239.1800611225034,0.7543785572052002,battery,0
184.22752821399098,203.09481539299344,252.7567161541741,239.152118573947,0.763548731803894,battery,0
184.21472388482752,203.19506699825453,252.73503990081753,239.1651706150985,0.7652550935745239,battery,0
184.19258990872237,203.19924095762337,252.7334257121275,239.2750520433891,0.7960805296897888,battery,0
184.1827970295565,203.21419109648747,252.7315657613372,239.31716774532737,0.8133371472358704,battery,0
184.17797688391886,203.23571188125155,252.695349836235,239.33243488584728,0.8161532282829285,battery,0
184.13718332721334,203.12717143134842,252.66323430532452,239.1744343008338,0.805061936378479,battery,0
184.10115391946604,202.9935173562992,252.61760500666617,239.11054783889347,0.817991316318512,battery,0
184.0532091008463,203.1108944203371,252.53303803800105,238.93776598487642,0.8012294769287109,battery,0
183.99324883753252,203.08543073067636,252.4771055668521,238.91322655933274,0.7977948784828186,battery,0
183.9216579881022,203.1448195523499,252.4249007448518,238.79843304284998,0.772424578666687,battery,0
183.85307142569172,203.27007212969056,252.39772258922278,238.86405264203046,0.7991095185279846,battery,0
183.87551032222086,203.34418828652497,252.32789724431842,238.9974483791207,0.7758353352546692,battery,0
183.84027438718465,203.53098849140702,252.2709279922764,239.0093824537205,0.7644863724708557,battery,0
